cat__State_Andhra Pradesh,cat__State_Arunachal Pradesh,cat__State_Assam,cat__State_Bihar,cat__State_Chandigarh,cat__State_Chhattisgarh,cat__State_Dadra And Nagar Haveli And Daman And Diu,cat__State_Delhi,cat__State_Goa,cat__State_Gujarat,cat__State_Haryana,cat__State_Himachal Pradesh,cat__State_Jammu And Kashmir,cat__State_Jharkhand,cat__State_Karnataka,cat__State_Kerala,cat__State_Madhya Pradesh,cat__State_Maharashtra,cat__State_Manipur,cat__State_Meghalaya,cat__State_Mizoram,cat__State_Nagaland,cat__State_Odisha,cat__State_Other,cat__State_Puducherry,cat__State_Punjab,cat__State_Rajasthan,cat__State_Sikkim,cat__State_Tamil Nadu,cat__State_Telangana,cat__State_Tripura,cat__State_Uttar Pradesh,cat__State_Uttarakhand,cat__State_West Bengal,cat__Weekday_Friday,cat__Weekday_Monday,cat__Weekday_Saturday,cat__Weekday_Sunday,cat__Weekday_Thursday,cat__Weekday_Tuesday,cat__Weekday_Wednesday,cat__Season_Monsoon,cat__Season_Post-Monsoon,cat__Season_Summer,cat__Season_Winter,num__Shortage_MW,num__Energy_Met_MU,num__Drawal_Schedule_MU,num__OD_UD_MU,num__Max_OD_MW,num__Energy_Shortage_MU,num__Temp_Max,num__Temp_Min,num__Temp_Avg,num__Humidity,num__Rainfall,num__Year,num__Month,num__year,num__month,num__day,num__dayofweek,num__month_sin,num__month_cos,num__dow_sin,num__dow_cos
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.11295026621434609,0.8870859510900536,1.9006145940302595,-0.5328549913870748,-0.16488313472358226,-0.17445776464536475,1.1397023013927734,1.188885418774539,1.1942270772095847,-0.7524056201255135,-0.48633292865253247,-0.005653631969329601,-0.1665813282414818,-0.005653631969329601,-0.1665813282414818,0.7254035243421076,0.9956204829105457,0.06114118859344584,-1.260285289923794,-1.3743535137145593,-0.31596109079542795
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.11295026621434609,0.8360574567392957,1.9528702232097508,0.4604622146840841,0.301737562863969,-0.17445776464536475,1.2572582156669883,1.3043936960390246,1.3138154237418087,-0.9220183977010246,-0.48633292865253247,-0.005653631969329601,-0.1665813282414818,-0.005653631969329601,-0.1665813282414818,0.838982801553909,1.4950888369051405,0.06114118859344584,-1.260285289923794,-1.1015035714641181,0.8814943821022457
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.11295026621434609,0.8917491294249793,2.155208880381503,0.13102032724339827,0.7161894868081916,0.8753223854006843,1.286647194235542,1.4259813563174306,1.390474620236824,-0.7766360169220151,-0.46292012613783573,-0.005653631969329601,-0.1665813282414818,-0.005653631969329601,-0.1665813282414818,0.9525620787657104,-1.5017212870624281,0.06114118859344584,-1.260285289923794,0.00324329080135282,1.414412202502827
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.11295026621434609,0.9199946667679577,2.252124843801606,0.8148618208702766,-0.02286813980563187,1.3836369843703502,1.1455800971064838,1.2861555469972639,1.2463553308261948,-0.5585624457535009,-0.4301422026172604,-0.005653631969329601,-0.1665813282414818,-0.005653631969329601,-0.1665813282414818,1.0661413559775117,-1.0022529330678334,0.06114118859344584,-1.260285289923794,1.1079901530668237,0.881494382102246
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.11295026621434609,0.9499722417781943,2.1887800840113503,0.021206364763169627,-0.10691783067543924,1.947203170184545,0.7987901499975499,1.0429802264404517,0.9427849127059342,-0.0012633194339644906,0.8294665726734225,-0.005653631969329601,-0.1665813282414818,-0.005653631969329601,-0.1665813282414818,1.179720633189313,-0.5027845790732386,0.06114118859344584,-1.260285289923794,1.3808400953172648,-0.3159610907954276
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.11295026621434609,0.8870193342566977,2.1132828523188874,-1.0220262787990024,-0.6778760755496479,-0.17445776464536475,0.5284115471668563,0.8909956510924444,0.7250727946600909,0.33796223571705764,0.01470104516197698,-0.005653631969329601,-0.1665813282414818,-0.005653631969329601,-0.1665813282414818,1.2932999104011145,-0.003316225078643843,0.06114118859344584,-1.260285289923794,0.6163315459135831,-1.2762458214580998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.11295026621434609,0.792156963557638,1.8644609901211926,-1.3414850787414854,0.0843676726834327,-0.17445776464536475,0.610700687158807,0.8545193530089225,0.7496037375384957,0.45911421969956556,0.23478138880012597,-0.005653631969329601,-0.1665813282414818,-0.005653631969329601,-0.1665813282414818,1.4068791876129159,0.49615212891595095,0.06114118859344584,-1.260285289923794,-0.6098449643108771,-1.2762458214581
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.11295026621434609,0.8514459452445504,1.9808209085848276,-0.2782862601829084,-0.1851709911404323,-0.17445776464536475,0.6518452571547815,0.9396307152038066,0.8139974625943084,0.4106534261065624,0.384623324894185,-0.005653631969329601,-0.1665813282414818,-0.005653631969329601,-0.1665813282414818,1.5204584648247172,0.9956204829105457,0.06114118859344584,-1.260285289923794,-1.3743535137145593,-0.31596109079542795
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.11295026621434609,0.7933560665580475,1.8586885659676442,-0.3331932414230228,0.090164203088247,-0.17445776464536475,0.8575681071346574,1.00650392835693,0.9550503841451369,0.21681025173454974,-0.08831528590268849,-0.005653631969329601,-0.1665813282414818,-0.005653631969329601,-0.1665813282414818,1.6340377420365186,1.4950888369051405,0.06114118859344584,-1.260285289923794,-1.1015035714641181,0.8814943821022457
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.11295026621434609,0.8011502360607091,1.9364643861417712,-0.6227027788708981,-0.1330022174971036,-0.17445776464536475,0.8987126771306326,0.8666781190367628,0.9059884983883268,0.434883822903064,1.2415318969320843,-0.005653631969329601,0.14848213151250272,-0.005653631969329601,0.14848213151250272,-1.6597612971057212,-1.5017212870624281,-0.6463109673600036,-1.067566144099804,0.00324329080135282,1.414412202502827
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.11295026621434609,0.8635702089153572,2.0285193608009915,0.12103723974519566,-0.275017212415054,-0.17445776464536475,0.851690311420947,0.8666781190367628,0.881457555509922,0.38642302931006084,0.9043875407204517,-0.005653631969329601,0.14848213151250272,-0.005653631969329601,0.14848213151250272,-1.5461820198939198,-1.0022529330678334,-0.6463109673600036,-1.067566144099804,1.1079901530668237,0.881494382102246
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.11295026621434609,0.7989518805599584,1.9589464591608545,-2.025326572368364,-0.3619651684872685,-0.17445776464536475,0.939857247126608,0.9153131831481255,0.951984016285336,0.434883822903064,0.21136858628542934,-0.005653631969329601,0.14848213151250272,-0.005653631969329601,0.14848213151250272,-1.4326027426821184,-0.5027845790732386,-0.6463109673600036,-1.067566144099804,1.3808400953172648,-0.3159610907954276
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.11295026621434609,0.6206186176657289,1.537863307749371,-1.2067133975157502,-0.2924068036294969,-0.17445776464536475,0.55780052573541,0.8119636719114807,0.700541851781686,0.5802662036820735,0.9043875407204517,-0.005653631969329601,0.14848213151250272,-0.005653631969329601,0.14848213151250272,-1.319023465470317,-0.003316225078643843,-0.6463109673600036,-1.067566144099804,0.6163315459135831,-1.2762458214580998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.11295026621434609,0.7417280207070845,1.7727098272595276,-0.5478296226343786,-0.23444149958135388,-0.17445776464536475,0.5107781600257243,0.9153131831481255,0.7281391625198917,0.5318054100890703,-0.32712587155259487,-0.005653631969329601,0.14848213151250272,-0.005653631969329601,0.14848213151250272,-1.2054441882585156,0.49615212891595095,-0.6463109673600036,-1.067566144099804,-0.6098449643108771,-1.2762458214581
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.11295026621434609,0.7254735133682008,1.7942804648859454,-0.7574744600966332,-0.2866102732246826,-0.17445776464536475,0.628334074299939,0.7937255228697194,0.7281391625198917,0.48334461649606714,-0.19133161696735398,-0.005653631969329601,0.14848213151250272,-0.005653631969329601,0.14848213151250272,-1.0918649110467142,0.9956204829105457,-0.6463109673600036,-1.067566144099804,-1.3743535137145593,-0.31596109079542795
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.11295026621434609,0.5727877313160628,1.458416522688691,-1.181755678770244,-0.6459951583231692,-0.17445776464536475,0.5460449343079892,0.7754873738279583,0.6760109089032807,0.5075750132925687,1.5739936926407776,-0.005653631969329601,0.14848213151250272,-0.005653631969329601,0.14848213151250272,-0.978285633834913,1.4950888369051405,-0.6463109673600036,-1.067566144099804,-1.1015035714641181,0.8814943821022457
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.11295026621434609,0.6761770566847006,1.6757938638394243,-0.018725985229640765,0.014809307825661089,-0.17445776464536475,0.593067300017674,0.7572492247861976,0.6913427482022838,0.38642302931006084,0.5859734265205765,-0.005653631969329601,0.14848213151250272,-0.005653631969329601,0.14848213151250272,-0.8647063566231116,-1.5017212870624281,-0.6463109673600036,-1.067566144099804,0.00324329080135282,1.414412202502827
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.11295026621434609,0.8015499370608455,1.9542373762987493,-0.4430072039032514,-0.3851512901065257,-0.17445776464536475,0.5813117085902533,0.8362812039671613,0.7250727946600909,0.434883822903064,0.26755931232070146,-0.005653631969329601,0.14848213151250272,-0.005653631969329601,0.14848213151250272,-0.7511270794113102,-1.0022529330678334,-0.6463109673600036,-1.067566144099804,1.1079901530668237,0.881494382102246
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.11295026621434609,0.9050058792628395,2.074091130434269,0.26080046472003204,-0.1330022174971036,0.6985173074981919,0.7400121928604425,0.8970750341063644,0.8385284054727137,0.4106534261065624,-0.01807687835859837,-0.005653631969329601,0.14848213151250272,-0.005653631969329601,0.14848213151250272,-0.6375478021995088,-0.5027845790732386,-0.6463109673600036,-1.067566144099804,1.3808400953172648,-0.3159610907954276
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.11295026621434609,1.017854794968041,2.2612391977282615,0.7699379271283648,-0.121409156687475,-0.17445776464536475,1.045657569973402,1.0916152905518142,1.0961033056959653,0.07142787095554025,-0.44418988412607835,-0.005653631969329601,0.14848213151250272,-0.005653631969329601,0.14848213151250272,-0.5239685249877074,-0.003316225078643843,-0.6463109673600036,-1.067566144099804,0.6163315459135831,-1.2762458214580998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.11295026621434609,0.9343172859395155,2.207160697763439,-1.2566288350067634,-0.6604864843352051,-0.17445776464536475,1.0221463871185588,0.9639482472594877,1.01944410920095,0.11988866454854342,0.15049529974721787,-0.005653631969329601,0.14848213151250272,-0.005653631969329601,0.14848213151250272,-0.4103892477759061,0.49615212891595095,-0.6463109673600036,-1.067566144099804,-0.6098449643108771,-1.2762458214581
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.11295026621434609,0.8844212777558106,2.0832054843609247,-0.3282016976739215,-0.3213894556535684,-0.17445776464536475,0.6459674614410711,0.7937255228697194,0.7373382660992931,0.36219263251355927,0.005335924156098333,-0.005653631969329601,0.14848213151250272,-0.005653631969329601,0.14848213151250272,-0.2968099705641047,0.9956204829105457,-0.6463109673600036,-1.067566144099804,-1.3743535137145593,-0.31596109079542795
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.11295026621434609,0.8574414602465976,1.9964672161589196,0.07611334600328393,-0.31849119045116125,-0.17445776464536475,0.8223013328523933,0.9639482472594877,0.915187601967729,0.11988866454854342,-0.4676026866407751,-0.005653631969329601,0.14848213151250272,-0.005653631969329601,0.14848213151250272,-0.18323069335230333,1.4950888369051405,-0.6463109673600036,-1.067566144099804,-1.1015035714641181,0.8814943821022457
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.11295026621434609,0.9594318321147579,2.1486769267340664,0.04616408350867615,-0.04025773102007477,-0.0860552256941185,0.7458899885741538,0.9092338001342051,0.8477275090521154,0.1683494581415466,-0.397364279096685,-0.005653631969329601,0.14848213151250272,-0.005653631969329601,0.14848213151250272,-0.06965141614050196,-1.5017212870624281,-0.6463109673600036,-1.067566144099804,0.00324329080135282,1.414412202502827
